,Cycle number,Profile number,Phase number,1st sample date,Pressure (dbar),Channel 1 a (Count),Channel 2 (Count)
2195,1,1,5,2021-11-16 23:15:15,5.6,1207.0,4130.0
2196,1,1,5,2021-11-16 23:15:15,5.6,1207.0,4130.0
2197,1,1,5,2021-11-16 23:15:15,5.6,1207.0,4130.0
2198,1,1,5,2021-11-16 23:15:15,5.6,1207.0,4130.0
2199,1,1,5,2021-11-16 23:15:15,5.6,1208.0,4130.0
2200,1,1,5,2021-11-16 23:15:15,5.6,1206.0,4130.0
2201,1,1,5,2021-11-16 23:15:15,5.6,1206.0,4130.0
2202,1,1,5,2021-11-16 23:15:15,5.6,1206.0,4130.0
2203,1,1,5,2021-11-16 23:15:15,5.6,1206.0,4130.0
2204,1,1,5,2021-11-16 23:15:15,5.6,1207.0,4130.0
2205,1,1,5,2021-11-16 23:15:15,5.6,1206.0,4130.0
2206,1,1,5,2021-11-16 23:16:03,5.6,1206.0,4130.0
2207,1,1,5,2021-11-16 23:16:03,5.6,1207.0,4130.0
2208,1,1,5,2021-11-16 23:16:03,5.6,1207.0,4130.0
2209,1,1,5,2021-11-16 23:16:03,5.6,1207.0,4130.0
2210,1,1,5,2021-11-16 23:16:03,5.6,1207.0,4130.0
2211,1,1,5,2021-11-16 23:16:03,5.6,1207.0,4130.0
2212,1,1,5,2021-11-16 23:16:03,5.6,1206.0,4130.0
2213,1,1,5,2021-11-16 23:16:03,5.6,1207.0,4130.0
2214,1,1,5,2021-11-16 23:16:03,5.6,1207.0,4130.0
2215,1,1,5,2021-11-16 23:16:03,5.6,1206.0,4130.0
2216,1,1,5,2021-11-16 23:16:03,5.6,1207.0,4130.0
2217,1,1,5,2021-11-16 23:16:03,5.6,1206.0,4130.0
2218,1,1,5,2021-11-16 23:16:03,5.6,1207.0,4130.0
2219,1,1,5,2021-11-16 23:16:03,5.6,1207.0,4130.0
2220,1,1,5,2021-11-16 23:16:03,5.6,1206.0,4130.0
2221,1,1,5,2021-11-16 23:16:03,5.6,1207.0,4130.0
2222,1,1,5,2021-11-16 23:16:03,5.6,1206.0,4130.0
2223,1,1,5,2021-11-16 23:16:03,5.6,1205.0,4130.0
2224,1,1,5,2021-11-16 23:16:03,5.6,1206.0,4130.0
2225,1,1,5,2021-11-16 23:16:03,5.6,1206.0,4130.0
2226,1,1,5,2021-11-16 23:16:03,5.6,1206.0,4130.0
2227,1,1,5,2021-11-16 23:16:51,5.6,1206.0,4130.0
2228,1,1,5,2021-11-16 23:16:51,5.6,1207.0,4130.0
2229,1,1,5,2021-11-16 23:16:51,5.6,1206.0,4130.0
2230,1,1,5,2021-11-16 23:16:51,5.6,1206.0,4130.0
2231,1,1,5,2021-11-16 23:16:51,5.6,1206.0,4130.0
2232,1,1,5,2021-11-16 23:16:51,5.6,1207.0,4130.0
2233,1,1,5,2021-11-16 23:16:51,5.6,1206.0,4130.0
2234,1,1,5,2021-11-16 23:16:51,5.6,1206.0,4130.0
2235,1,1,5,2021-11-16 23:16:51,5.6,1206.0,4130.0
2236,1,1,5,2021-11-16 23:16:51,5.6,1206.0,4130.0
2237,1,1,5,2021-11-16 23:16:51,5.6,1206.0,4130.0
2238,1,1,5,2021-11-16 23:16:51,5.6,1206.0,4130.0
2239,1,1,5,2021-11-16 23:16:51,5.6,1206.0,4130.0
2240,1,1,5,2021-11-16 23:16:51,5.6,1206.0,4130.0
2241,1,1,5,2021-11-16 23:16:51,5.6,1206.0,4130.0
2242,1,1,5,2021-11-16 23:16:51,5.6,1206.0,4130.0
2243,1,1,5,2021-11-16 23:16:51,5.6,1207.0,4130.0
2244,1,1,5,2021-11-16 23:16:51,5.6,1206.0,4130.0
2245,1,1,5,2021-11-16 23:16:51,5.6,1206.0,4130.0
2246,1,1,5,2021-11-16 23:16:51,5.6,1207.0,4130.0
2247,1,1,5,2021-11-16 23:16:51,5.6,1205.0,4130.0
2248,1,1,5,2021-11-16 23:17:38,5.6,1205.0,4130.0
2249,1,1,5,2021-11-16 23:17:38,5.6,1206.0,4130.0
2250,1,1,5,2021-11-16 23:17:38,5.6,1207.0,4130.0
2251,1,1,5,2021-11-16 23:17:38,5.6,1205.0,4130.0
2252,1,1,5,2021-11-16 23:17:38,5.6,1207.0,4130.0
2253,1,1,5,2021-11-16 23:17:38,5.6,1205.0,4130.0
2254,1,1,5,2021-11-16 23:17:38,5.6,1206.0,4130.0
2255,1,1,5,2021-11-16 23:17:38,5.6,1205.0,4130.0
2256,1,1,5,2021-11-16 23:17:38,5.6,1206.0,4130.0
2257,1,1,5,2021-11-16 23:17:38,5.6,1206.0,4130.0
2258,1,1,5,2021-11-16 23:17:38,5.6,1206.0,4130.0
2259,1,1,5,2021-11-16 23:17:38,5.6,1206.0,4130.0
2260,1,1,5,2021-11-16 23:17:38,5.6,1206.0,4130.0
2261,1,1,5,2021-11-16 23:17:38,5.6,1206.0,4130.0
2262,1,1,5,2021-11-16 23:17:38,5.6,1206.0,4130.0
2263,1,1,5,2021-11-16 23:17:38,5.6,1205.0,4130.0
2264,1,1,5,2021-11-16 23:17:38,5.6,1205.0,4130.0
2265,1,1,5,2021-11-16 23:17:38,5.6,1207.0,4130.0
2266,1,1,5,2021-11-16 23:17:38,5.6,1205.0,4130.0
2267,1,1,5,2021-11-16 23:17:38,5.6,1206.0,4130.0
2268,1,1,5,2021-11-16 23:17:38,5.6,1205.0,4130.0
2269,1,1,5,2021-11-16 23:18:26,5.6,1207.0,4130.0
2270,1,1,5,2021-11-16 23:18:26,5.6,1205.0,4130.0
2271,1,1,5,2021-11-16 23:18:26,5.6,1206.0,4130.0
2272,1,1,5,2021-11-16 23:18:26,5.6,1206.0,4130.0
2273,1,1,5,2021-11-16 23:18:26,5.6,1206.0,4130.0
2274,1,1,5,2021-11-16 23:18:26,5.6,1205.0,4130.0
2275,1,1,5,2021-11-16 23:18:26,5.6,1206.0,4130.0
2276,1,1,5,2021-11-16 23:18:26,5.6,1206.0,4130.0
2277,1,1,5,2021-11-16 23:18:26,5.6,1205.0,4130.0
2278,1,1,5,2021-11-16 23:18:26,5.6,1206.0,4130.0
2279,1,1,5,2021-11-16 23:18:26,5.6,1206.0,4130.0
2280,1,1,5,2021-11-16 23:18:26,5.6,1205.0,4130.0
2281,1,1,5,2021-11-16 23:18:26,5.6,1205.0,4130.0
2282,1,1,5,2021-11-16 23:18:26,5.6,1206.0,4130.0
2283,1,1,5,2021-11-16 23:18:26,5.6,1206.0,4130.0
2284,1,1,5,2021-11-16 23:18:26,5.6,1206.0,4130.0
2285,1,1,5,2021-11-16 23:18:26,5.6,1206.0,4130.0
2286,1,1,5,2021-11-16 23:18:26,5.6,1206.0,4130.0
2287,1,1,5,2021-11-16 23:18:26,5.6,1206.0,4130.0
2288,1,1,5,2021-11-16 23:18:26,5.6,1205.0,4130.0
2289,1,1,5,2021-11-16 23:18:26,5.6,1207.0,4130.0
2290,1,1,5,2021-11-16 23:19:14,5.6,1207.0,4130.0
2291,1,1,5,2021-11-16 23:19:14,5.6,1206.0,4130.0
2292,1,1,5,2021-11-16 23:19:14,5.6,1206.0,4130.0
2293,1,1,5,2021-11-16 23:19:14,5.6,1205.0,4130.0
2294,1,1,5,2021-11-16 23:19:14,5.6,1206.0,4130.0
2295,1,1,5,2021-11-16 23:19:14,5.6,1205.0,4130.0
2296,1,1,5,2021-11-16 23:19:14,5.6,1205.0,4130.0
2297,1,1,5,2021-11-16 23:19:14,5.6,1206.0,4130.0
2298,1,1,5,2021-11-16 23:19:14,5.6,1205.0,4130.0
2299,1,1,5,2021-11-16 23:19:14,5.6,1206.0,4130.0
2300,1,1,5,2021-11-16 23:19:14,5.6,1206.0,4130.0
2301,1,1,5,2021-11-16 23:19:14,5.6,1206.0,4130.0
2302,1,1,5,2021-11-16 23:19:14,5.6,1206.0,4130.0
2303,1,1,5,2021-11-16 23:19:14,5.6,1205.0,4130.0
2304,1,1,5,2021-11-16 23:19:14,5.6,1205.0,4130.0
2305,1,1,5,2021-11-16 23:19:14,5.6,1205.0,4130.0
2306,1,1,5,2021-11-16 23:19:14,5.6,1206.0,4130.0
2307,1,1,5,2021-11-16 23:19:14,5.6,1205.0,4130.0
2308,1,1,5,2021-11-16 23:19:14,5.6,1205.0,4130.0
2309,1,1,5,2021-11-16 23:19:14,5.6,1205.0,4130.0
2310,1,1,5,2021-11-16 23:19:14,5.6,1204.0,4130.0
2311,1,1,5,2021-11-16 23:20:01,5.6,1206.0,4130.0
2312,1,1,5,2021-11-16 23:20:01,5.6,1205.0,4130.0
2313,1,1,5,2021-11-16 23:20:01,5.6,1205.0,4130.0
2314,1,1,5,2021-11-16 23:20:01,5.6,1205.0,4130.0
2315,1,1,5,2021-11-16 23:20:01,5.6,1206.0,4130.0
2316,1,1,5,2021-11-16 23:20:01,5.6,1205.0,4130.0
2317,1,1,5,2021-11-16 23:20:01,5.6,1206.0,4130.0
2318,1,1,5,2021-11-16 23:20:01,5.6,1205.0,4130.0
2319,1,1,5,2021-11-16 23:20:01,5.6,1205.0,4130.0
2320,1,1,5,2021-11-16 23:20:01,5.6,1205.0,4130.0
2321,1,1,5,2021-11-16 23:20:01,5.6,1206.0,4130.0
2322,1,1,5,2021-11-16 23:20:01,5.6,1205.0,4130.0
2323,1,1,5,2021-11-16 23:20:01,5.6,1205.0,4130.0
2324,1,1,5,2021-11-16 23:20:01,5.6,1206.0,4130.0
2325,1,1,5,2021-11-16 23:20:01,5.6,1206.0,4130.0
2326,1,1,5,2021-11-16 23:20:01,5.6,1205.0,4130.0
2327,1,1,5,2021-11-16 23:20:01,5.6,1206.0,4130.0
2328,1,1,5,2021-11-16 23:20:01,5.6,1205.0,4130.0
2329,1,1,5,2021-11-16 23:20:01,5.6,1205.0,4130.0
2330,1,1,5,2021-11-16 23:20:01,5.6,1204.0,4130.0
2331,1,1,5,2021-11-16 23:20:01,5.6,1206.0,4130.0
2332,1,1,5,2021-11-16 23:20:49,5.6,1204.0,4130.0
2333,1,1,5,2021-11-16 23:20:49,5.6,1206.0,4130.0
2334,1,1,5,2021-11-16 23:20:49,5.6,1205.0,4130.0
2335,1,1,5,2021-11-16 23:20:49,5.6,1205.0,4130.0
2336,1,1,5,2021-11-16 23:20:49,5.6,1205.0,4130.0
2337,1,1,5,2021-11-16 23:20:49,5.6,1204.0,4130.0
2338,1,1,5,2021-11-16 23:20:49,5.6,1205.0,4130.0
2339,1,1,5,2021-11-16 23:20:49,5.6,1204.0,4130.0
2340,1,1,5,2021-11-16 23:20:49,5.6,1204.0,4130.0
2341,1,1,5,2021-11-16 23:20:49,5.6,1204.0,4130.0
2342,1,1,5,2021-11-16 23:20:49,5.6,1206.0,4130.0
2343,1,1,5,2021-11-16 23:20:49,5.6,1205.0,4130.0
2344,1,1,5,2021-11-16 23:20:49,5.6,1205.0,4130.0
2345,1,1,5,2021-11-16 23:20:49,5.6,1205.0,4130.0
2346,1,1,5,2021-11-16 23:20:49,5.6,1204.0,4130.0
2347,1,1,5,2021-11-16 23:20:49,5.6,1206.0,4130.0
2348,1,1,5,2021-11-16 23:20:49,5.6,1205.0,4130.0
2349,1,1,5,2021-11-16 23:20:49,5.6,1205.0,4130.0
2350,1,1,5,2021-11-16 23:20:49,5.6,1205.0,4130.0
2351,1,1,5,2021-11-16 23:20:49,5.6,1204.0,4130.0
2352,1,1,5,2021-11-16 23:20:49,5.6,1205.0,4130.0
2353,1,1,5,2021-11-16 23:21:37,5.6,1204.0,4130.0
2354,1,1,5,2021-11-16 23:21:37,5.6,1205.0,4130.0
2355,1,1,5,2021-11-16 23:21:37,5.6,1204.0,4130.0
2356,1,1,5,2021-11-16 23:21:37,5.6,1206.0,4130.0
2357,1,1,5,2021-11-16 23:21:37,5.6,1205.0,4130.0
2358,1,1,5,2021-11-16 23:21:37,5.6,1205.0,4130.0
2359,1,1,5,2021-11-16 23:21:37,5.6,1205.0,4130.0
2360,1,1,5,2021-11-16 23:21:37,5.6,1205.0,4130.0
2361,1,1,5,2021-11-16 23:21:37,5.6,1205.0,4130.0
2362,1,1,5,2021-11-16 23:21:37,5.6,1205.0,4130.0
2363,1,1,5,2021-11-16 23:21:37,5.6,1204.0,4130.0
2364,1,1,5,2021-11-16 23:21:37,5.6,1205.0,4130.0
2365,1,1,5,2021-11-16 23:21:37,5.6,1205.0,4130.0
2366,1,1,5,2021-11-16 23:21:37,5.6,1206.0,4130.0
2367,1,1,5,2021-11-16 23:21:37,5.6,1205.0,4130.0
2368,1,1,5,2021-11-16 23:21:37,5.6,1204.0,4130.0
2369,1,1,5,2021-11-16 23:21:37,5.6,1205.0,4130.0
2370,1,1,5,2021-11-16 23:21:37,5.6,1205.0,4130.0
2371,1,1,5,2021-11-16 23:21:37,5.6,1204.0,4130.0
2372,1,1,5,2021-11-16 23:21:37,5.6,1205.0,4130.0
2373,1,1,5,2021-11-16 23:21:37,5.6,1205.0,4130.0
2374,1,1,5,2021-11-16 23:22:24,5.6,1205.0,4130.0
2375,1,1,5,2021-11-16 23:22:24,5.6,1204.0,4130.0
2376,1,1,5,2021-11-16 23:22:24,5.6,1204.0,4130.0
2377,1,1,5,2021-11-16 23:22:24,5.6,1205.0,4130.0
2378,1,1,5,2021-11-16 23:22:24,5.6,1204.0,4130.0
2379,1,1,5,2021-11-16 23:22:24,5.6,1204.0,4130.0
2380,1,1,5,2021-11-16 23:22:24,5.6,1206.0,4130.0
2381,1,1,5,2021-11-16 23:22:24,5.6,1205.0,4130.0
2382,1,1,5,2021-11-16 23:22:24,5.6,1204.0,4130.0
2383,1,1,5,2021-11-16 23:22:24,5.6,1206.0,4130.0
2384,1,1,5,2021-11-16 23:22:24,5.6,1205.0,4130.0
2385,1,1,5,2021-11-16 23:22:24,5.6,1205.0,4130.0
2386,1,1,5,2021-11-16 23:22:24,5.6,1206.0,4130.0
2387,1,1,5,2021-11-16 23:22:24,5.6,1204.0,4130.0
2388,1,1,5,2021-11-16 23:22:24,5.6,1204.0,4130.0
2389,1,1,5,2021-11-16 23:22:24,5.6,1205.0,4130.0
2390,1,1,5,2021-11-16 23:22:24,5.6,1205.0,4130.0
2391,1,1,5,2021-11-16 23:22:24,5.6,1206.0,4130.0
2392,1,1,5,2021-11-16 23:22:24,5.6,1205.0,4130.0
2393,1,1,5,2021-11-16 23:22:24,5.6,1205.0,4130.0
2394,1,1,5,2021-11-16 23:22:24,5.6,1205.0,4130.0
2395,1,1,5,2021-11-16 23:23:12,5.6,1204.0,4130.0
2396,1,1,5,2021-11-16 23:23:12,5.6,1205.0,4130.0
2397,1,1,5,2021-11-16 23:23:12,5.6,1204.0,4130.0
2398,1,1,5,2021-11-16 23:23:12,5.6,1204.0,4130.0
2399,1,1,5,2021-11-16 23:23:12,5.6,1204.0,4130.0
2400,1,1,5,2021-11-16 23:23:12,5.6,1205.0,4130.0
2401,1,1,5,2021-11-16 23:23:12,5.6,1204.0,4130.0
2402,1,1,5,2021-11-16 23:23:12,5.6,1204.0,4130.0
2403,1,1,5,2021-11-16 23:23:12,5.6,1204.0,4130.0
2404,1,1,5,2021-11-16 23:23:12,5.6,1205.0,4130.0
2405,1,1,5,2021-11-16 23:23:12,5.6,1204.0,4130.0
2406,1,1,5,2021-11-16 23:23:12,5.6,1204.0,4130.0
2407,1,1,5,2021-11-16 23:23:12,5.6,1204.0,4130.0
2408,1,1,5,2021-11-16 23:23:12,5.6,1205.0,4130.0
2409,1,1,5,2021-11-16 23:23:12,5.6,1205.0,4130.0
2410,1,1,5,2021-11-16 23:23:12,5.6,1205.0,4130.0
2411,1,1,5,2021-11-16 23:23:12,5.6,1204.0,4130.0
2412,1,1,5,2021-11-16 23:23:12,5.6,1204.0,4130.0
2413,1,1,5,2021-11-16 23:23:12,5.6,1204.0,4130.0
2414,1,1,5,2021-11-16 23:23:12,5.6,1205.0,4130.0
2415,1,1,5,2021-11-16 23:23:12,5.6,1204.0,4130.0
2416,1,1,5,2021-11-16 23:24:00,5.6,1205.0,4130.0
2417,1,1,5,2021-11-16 23:24:00,5.6,1203.0,4130.0
2418,1,1,5,2021-11-16 23:24:00,5.6,1204.0,4130.0
2419,1,1,5,2021-11-16 23:24:00,5.6,1204.0,4130.0
2420,1,1,5,2021-11-16 23:24:00,5.6,1204.0,4130.0
2421,1,1,5,2021-11-16 23:24:00,5.6,1204.0,4130.0
2422,1,1,5,2021-11-16 23:24:00,5.6,1204.0,4130.0
2423,1,1,5,2021-11-16 23:24:00,5.6,1203.0,4130.0
2424,1,1,5,2021-11-16 23:24:00,5.6,1205.0,4130.0
2425,1,1,5,2021-11-16 23:24:00,5.6,1204.0,4130.0
2426,1,1,5,2021-11-16 23:24:00,5.6,1205.0,4130.0
2427,1,1,5,2021-11-16 23:24:00,5.6,1204.0,4130.0
2428,1,1,5,2021-11-16 23:24:00,5.6,1204.0,4130.0
2429,1,1,5,2021-11-16 23:24:00,5.6,1204.0,4130.0
2430,1,1,5,2021-11-16 23:24:00,5.6,1205.0,4130.0
2431,1,1,5,2021-11-16 23:24:00,5.6,1204.0,4130.0
2432,1,1,5,2021-11-16 23:24:00,5.6,1204.0,4130.0
2433,1,1,5,2021-11-16 23:24:00,5.6,1205.0,4130.0
2434,1,1,5,2021-11-16 23:24:00,5.6,1204.0,4130.0
2435,1,1,5,2021-11-16 23:24:00,5.6,1204.0,4130.0
2436,1,1,5,2021-11-16 23:24:00,5.6,1204.0,4130.0
2437,1,1,5,2021-11-16 23:24:47,5.6,1204.0,4130.0
2438,1,1,5,2021-11-16 23:24:47,5.6,1205.0,4130.0
2439,1,1,5,2021-11-16 23:24:47,5.6,1204.0,4130.0
2440,1,1,5,2021-11-16 23:24:47,5.6,1204.0,4130.0
2441,1,1,5,2021-11-16 23:24:47,5.6,1204.0,4130.0
2442,1,1,5,2021-11-16 23:24:47,5.6,1204.0,4130.0
2443,1,1,5,2021-11-16 23:24:47,5.6,1204.0,4130.0
2444,1,1,5,2021-11-16 23:24:47,5.6,1204.0,4130.0
2445,1,1,5,2021-11-16 23:24:47,5.6,1204.0,4130.0
2446,1,1,5,2021-11-16 23:24:47,5.6,1205.0,4130.0
2447,1,1,5,2021-11-16 23:24:47,5.6,1203.0,4130.0
2448,1,1,5,2021-11-16 23:24:47,5.6,1205.0,4130.0
2449,1,1,5,2021-11-16 23:24:47,5.6,1203.0,4130.0
2450,1,1,5,2021-11-16 23:24:47,5.6,1204.0,4130.0
2451,1,1,5,2021-11-16 23:24:47,5.6,1204.0,4130.0
2452,1,1,5,2021-11-16 23:24:47,5.6,1203.0,4130.0
2453,1,1,5,2021-11-16 23:24:47,5.6,1204.0,4130.0
2454,1,1,5,2021-11-16 23:24:47,5.6,1204.0,4130.0
2455,1,1,5,2021-11-16 23:24:47,5.6,1203.0,4130.0
2456,1,1,5,2021-11-16 23:24:47,5.6,1205.0,4130.0
2457,1,1,5,2021-11-16 23:24:47,5.6,1204.0,4130.0
2458,1,1,5,2021-11-16 23:25:35,5.6,1204.0,4130.0
2459,1,1,5,2021-11-16 23:25:35,5.6,1204.0,4130.0
2460,1,1,5,2021-11-16 23:25:35,5.6,1203.0,4130.0
2461,1,1,5,2021-11-16 23:25:35,5.6,1204.0,4130.0
2462,1,1,5,2021-11-16 23:25:35,5.6,1203.0,4130.0
2463,1,1,5,2021-11-16 23:25:35,5.6,1203.0,4130.0
2464,1,1,5,2021-11-16 23:25:35,5.6,1204.0,4130.0
2465,1,1,5,2021-11-16 23:25:35,5.6,1204.0,4130.0
2466,1,1,5,2021-11-16 23:25:35,5.6,1204.0,4130.0
2467,1,1,5,2021-11-16 23:25:35,5.6,1204.0,4130.0
2468,1,1,5,2021-11-16 23:25:35,5.6,1204.0,4130.0
2469,1,1,5,2021-11-16 23:25:35,5.6,1204.0,4130.0
2470,1,1,5,2021-11-16 23:25:35,5.6,1204.0,4130.0
2471,1,1,5,2021-11-16 23:25:35,5.6,1203.0,4130.0
2472,1,1,5,2021-11-16 23:25:35,5.6,1204.0,4130.0
2473,1,1,5,2021-11-16 23:25:35,5.6,1204.0,4130.0
2474,1,1,5,2021-11-16 23:25:35,5.6,1204.0,4130.0
2475,1,1,5,2021-11-16 23:25:35,5.6,1203.0,4130.0
2476,1,1,5,2021-11-16 23:25:35,5.6,1204.0,4130.0
2477,1,1,5,2021-11-16 23:25:35,5.6,1204.0,4130.0
2478,1,1,5,2021-11-16 23:25:35,5.6,1204.0,4130.0
2479,1,1,5,2021-11-16 23:26:23,5.6,1204.0,4130.0
2480,1,1,5,2021-11-16 23:26:23,5.6,1203.0,4130.0
2481,1,1,5,2021-11-16 23:26:23,5.6,1204.0,4130.0
2482,1,1,5,2021-11-16 23:26:23,5.6,1203.0,4130.0
2483,1,1,5,2021-11-16 23:26:23,5.6,1204.0,4130.0
2484,1,1,5,2021-11-16 23:26:23,5.6,1203.0,4130.0
2485,1,1,5,2021-11-16 23:26:23,5.6,1204.0,4130.0
2486,1,1,5,2021-11-16 23:26:23,5.6,1204.0,4130.0
2487,1,1,5,2021-11-16 23:26:23,5.6,1204.0,4130.0
2488,1,1,5,2021-11-16 23:26:23,5.6,1204.0,4130.0
2489,1,1,5,2021-11-16 23:26:23,5.6,1204.0,4130.0
2490,1,1,5,2021-11-16 23:26:23,5.6,1202.0,4130.0
2491,1,1,5,2021-11-16 23:26:23,5.6,1204.0,4130.0
2492,1,1,5,2021-11-16 23:26:23,5.6,1203.0,4130.0
2493,1,1,5,2021-11-16 23:26:23,5.6,1204.0,4130.0
2494,1,1,5,2021-11-16 23:26:23,5.6,1203.0,4130.0
2495,1,1,5,2021-11-16 23:26:23,5.6,1203.0,4130.0
2496,1,1,5,2021-11-16 23:26:23,5.6,1204.0,4130.0
2497,1,1,5,2021-11-16 23:26:23,5.6,1204.0,4130.0
2498,1,1,5,2021-11-16 23:26:23,5.6,1204.0,4130.0
2499,1,1,5,2021-11-16 23:26:23,5.6,1204.0,4130.0
2500,1,1,5,2021-11-16 23:27:11,5.6,1204.0,4130.0
2501,1,1,5,2021-11-16 23:27:11,5.6,1205.0,4130.0
2502,1,1,5,2021-11-16 23:27:11,5.6,1204.0,4130.0
2503,1,1,5,2021-11-16 23:27:11,5.6,1203.0,4130.0
2504,1,1,5,2021-11-16 23:27:11,5.6,1203.0,4130.0
2505,1,1,5,2021-11-16 23:27:11,5.6,1204.0,4130.0
2506,1,1,5,2021-11-16 23:27:11,5.6,1204.0,4130.0
2507,1,1,5,2021-11-16 23:27:11,5.6,1204.0,4130.0
2508,1,1,5,2021-11-16 23:27:11,5.6,1203.0,4130.0
2509,1,1,5,2021-11-16 23:27:11,5.6,1203.0,4130.0
2510,1,1,5,2021-11-16 23:27:11,5.6,1203.0,4130.0
2511,1,1,5,2021-11-16 23:27:11,5.6,1205.0,4130.0
2512,1,1,5,2021-11-16 23:27:11,5.6,1204.0,4130.0
2513,1,1,5,2021-11-16 23:27:11,5.6,1204.0,4130.0
2514,1,1,5,2021-11-16 23:27:11,5.6,1204.0,4130.0
2515,1,1,5,2021-11-16 23:27:11,5.6,1203.0,4130.0
2516,1,1,5,2021-11-16 23:27:11,5.6,1204.0,4130.0
2517,1,1,5,2021-11-16 23:27:11,5.6,1204.0,4130.0
2518,1,1,5,2021-11-16 23:27:11,5.6,1204.0,4130.0
2519,1,1,5,2021-11-16 23:27:11,5.6,1203.0,4130.0
2520,1,1,5,2021-11-16 23:27:11,5.6,1203.0,4130.0
2521,1,1,5,2021-11-16 23:27:58,5.6,1204.0,4130.0
2522,1,1,5,2021-11-16 23:27:58,5.6,1202.0,4130.0
2523,1,1,5,2021-11-16 23:27:58,5.6,1204.0,4130.0
2524,1,1,5,2021-11-16 23:27:58,5.6,1203.0,4130.0
2525,1,1,5,2021-11-16 23:27:58,5.6,1204.0,4130.0
2526,1,1,5,2021-11-16 23:27:58,5.6,1204.0,4130.0
2527,1,1,5,2021-11-16 23:27:58,5.6,1204.0,4130.0
2528,1,1,5,2021-11-16 23:27:58,5.6,1204.0,4130.0
2529,1,1,5,2021-11-16 23:27:58,5.6,1203.0,4130.0
2530,1,1,5,2021-11-16 23:27:58,5.6,1204.0,4130.0
2531,1,1,5,2021-11-16 23:27:58,5.6,1204.0,4130.0
2532,1,1,5,2021-11-16 23:27:58,5.6,1203.0,4130.0
2533,1,1,5,2021-11-16 23:27:58,5.6,1203.0,4130.0
2534,1,1,5,2021-11-16 23:27:58,5.6,1203.0,4130.0
2535,1,1,5,2021-11-16 23:27:58,5.6,1203.0,4130.0
2536,1,1,5,2021-11-16 23:27:58,5.6,1203.0,4130.0
2537,1,1,5,2021-11-16 23:27:58,5.6,1204.0,4130.0
2538,1,1,5,2021-11-16 23:27:58,5.6,1203.0,4130.0
2539,1,1,5,2021-11-16 23:27:58,5.6,1203.0,4130.0
2540,1,1,5,2021-11-16 23:27:58,5.6,1204.0,4130.0
2541,1,1,5,2021-11-16 23:27:58,5.6,1203.0,4130.0
2542,1,1,5,2021-11-16 23:28:46,5.6,1203.0,4130.0
2543,1,1,5,2021-11-16 23:28:46,5.6,1205.0,4130.0
2544,1,1,5,2021-11-16 23:28:46,5.6,1204.0,4130.0
2545,1,1,5,2021-11-16 23:28:46,5.6,1203.0,4130.0
2546,1,1,5,2021-11-16 23:28:46,5.6,1203.0,4130.0
2547,1,1,5,2021-11-16 23:28:46,5.6,1204.0,4130.0
2548,1,1,5,2021-11-16 23:28:46,5.6,1202.0,4130.0
2549,1,1,5,2021-11-16 23:28:46,5.6,1203.0,4130.0
2550,1,1,5,2021-11-16 23:28:46,5.6,1203.0,4130.0
2551,1,1,5,2021-11-16 23:28:46,5.6,1203.0,4130.0
2552,1,1,5,2021-11-16 23:28:46,5.6,1202.0,4130.0
2553,1,1,5,2021-11-16 23:28:46,5.6,1203.0,4130.0
2554,1,1,5,2021-11-16 23:28:46,5.6,1202.0,4130.0
2555,1,1,5,2021-11-16 23:28:46,5.6,1204.0,4130.0
2556,1,1,5,2021-11-16 23:28:46,5.6,1203.0,4130.0
2557,1,1,5,2021-11-16 23:28:46,5.6,1203.0,4130.0
2558,1,1,5,2021-11-16 23:28:46,5.6,1203.0,4130.0
2559,1,1,5,2021-11-16 23:28:46,5.6,1204.0,4130.0
2560,1,1,5,2021-11-16 23:28:46,5.6,1203.0,4130.0
2561,1,1,5,2021-11-16 23:28:46,5.6,1204.0,4130.0
2562,1,1,5,2021-11-16 23:28:46,5.6,1203.0,4130.0
2563,1,1,5,2021-11-16 23:29:34,5.6,1203.0,4130.0
2564,1,1,5,2021-11-16 23:29:34,5.6,1202.0,4130.0
2565,1,1,5,2021-11-16 23:29:34,5.6,1203.0,4130.0
2566,1,1,5,2021-11-16 23:29:34,5.6,1204.0,4130.0
2567,1,1,5,2021-11-16 23:29:34,5.6,1203.0,4130.0
2568,1,1,5,2021-11-16 23:29:34,5.6,1204.0,4130.0
2569,1,1,5,2021-11-16 23:29:34,5.6,1203.0,4130.0
2570,1,1,5,2021-11-16 23:29:34,5.6,1204.0,4130.0
2571,1,1,5,2021-11-16 23:29:34,5.6,1203.0,4130.0
2572,1,1,5,2021-11-16 23:29:34,5.6,1204.0,4130.0
2573,1,1,5,2021-11-16 23:29:34,5.6,1203.0,4130.0
2574,1,1,5,2021-11-16 23:29:34,5.6,1203.0,4130.0
2575,1,1,5,2021-11-16 23:29:34,5.6,1203.0,4130.0
2576,1,1,5,2021-11-16 23:29:34,5.6,1203.0,4130.0
2577,1,1,5,2021-11-16 23:29:34,5.6,1203.0,4130.0
2578,1,1,5,2021-11-16 23:29:34,5.6,1203.0,4130.0
2579,1,1,5,2021-11-16 23:29:34,5.6,1202.0,4130.0
2580,1,1,5,2021-11-16 23:29:34,5.6,1203.0,4130.0
2581,1,1,5,2021-11-16 23:29:34,5.6,1202.0,4130.0
