;"Cycle number";Hour;Minute;Second;"CTD - Pressure (dbar)";"CTD - Temperature (°C)";"CTD - Salinity (PSU)";"CTD - Salinity correction (°C)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;27;6424;9;33;0.1;2.276;0.200;3.647
;;;;;0.1;3.440;0.435;3.636
;;;;;0.3;3.678;34.808;3.623
;;;;;0.2;2.700;0.952;3.604
;;;;;0.1;2.444;0.188;3.612
;;;;;0.1;3.535;0.745;3.596
;;;;;0.2;3.543;34.932;3.602
;;;;;0.1;1.987;0.252;3.580
;;;;;0.5;3.701;34.791;3.562
;;;;;0.4;3.602;34.882;3.562
;;;;;1000.0;0.000;0.000;-5.000;;;;;
